Production_Year,Month,States_In_Number,Variety_Rank,Modal Price
2021,3,4,58,5600.0
2021,3,4,58,5400.0
2021,3,4,58,5500.0
2021,3,4,58,5520.0
2021,3,4,58,5600.0
2021,3,4,58,5484.0
2021,3,4,58,5300.0
2021,3,4,58,5600.0
2021,3,4,58,5500.0
2021,3,4,58,5600.0
2021,3,4,58,5600.0
2021,3,4,58,5500.0
2021,3,4,58,5425.0
2021,3,4,58,5450.0
2021,3,4,58,5500.0
2021,3,4,58,5400.0
2021,3,4,58,5600.0
2021,3,4,58,5300.0
2021,4,4,58,5250.0
2021,4,4,58,5300.0
2021,4,4,58,5300.0
2021,4,4,58,5300.0
2021,4,4,58,5400.0
2021,4,4,58,5400.0
2021,4,4,58,5300.0
2021,4,4,58,5300.0
2021,4,4,58,5350.0
2021,4,4,58,5350.0
2021,4,4,58,5300.0
2021,4,4,58,5500.0
2021,4,4,58,5425.0
2021,4,4,58,5200.0
2021,4,4,58,5350.0
2021,4,4,58,5350.0
2021,4,4,58,5250.0
2021,4,4,58,5200.0
2021,4,4,58,5100.0
2021,4,4,58,5200.0
2021,4,4,58,5000.0
2021,5,4,58,4900.0
2021,5,4,58,5100.0
2021,5,4,58,5000.0
2021,5,4,58,4900.0
2021,5,4,58,4900.0
2021,5,4,58,4745.0
2021,5,4,58,4700.0
2021,5,4,58,4700.0
2021,5,4,58,4600.0
2021,5,4,58,4700.0
2021,5,4,58,4750.0
2021,5,4,58,4900.0
2021,5,4,58,4600.0
2021,5,4,58,4700.0
2021,5,4,58,4900.0
2021,5,4,58,5000.0
2021,5,4,58,5200.0
2021,5,4,58,5300.0
2021,5,4,58,5400.0
2021,6,4,58,5500.0
2021,6,4,58,5750.0
2021,6,4,58,5800.0
2021,6,4,58,5850.0
2021,6,4,58,6100.0
2021,6,4,58,5900.0
2021,6,4,58,5200.0
2021,6,4,58,6000.0
2021,1,4,74,6769.5
2021,1,4,74,6100.0
2021,2,4,74,6300.0
2021,1,4,58,5465.0
2021,1,4,58,5486.0
2021,1,4,58,5315.0
2021,1,4,58,5710.0
2021,1,4,58,5735.0
2021,1,4,58,5099.0
2021,1,4,58,5345.0
2021,1,4,58,5595.0
2021,1,4,58,5469.0
2021,1,4,58,5150.0
2021,1,4,58,5600.0
2021,1,4,58,5919.0
2021,1,4,58,5400.0
2021,1,4,58,5145.0
2021,1,4,58,5370.0
2021,1,4,58,6022.0
2021,2,4,58,5480.0
2021,2,4,58,5487.0
2021,2,4,58,5215.0
2021,2,4,58,5705.0
2021,2,4,58,5069.0
2021,2,4,58,5649.0
2021,2,4,58,5765.0
2021,2,4,58,5815.0
2021,2,4,58,5925.0
2021,2,4,58,5795.0
2021,2,4,58,5965.0
2021,2,4,58,5995.0
2021,2,4,58,6055.0
2021,2,4,58,6125.0
2021,2,4,58,5850.0
2021,3,4,58,5925.0
2021,3,4,58,5785.0
2021,3,4,58,5780.0
2021,3,4,58,5200.0
2021,3,4,58,5711.0
2021,3,4,58,5735.0
2021,3,4,58,5650.0
2021,3,4,58,5640.0
2021,3,4,58,5757.0
2021,3,4,58,5850.0
2021,3,4,58,5745.0
2021,3,4,58,5781.0
2021,3,4,58,5720.0
2021,3,4,58,5510.0
2021,3,4,58,4421.5
2021,4,4,58,5515.0
2021,4,4,58,5550.0
2021,4,4,58,5395.0
2021,4,4,58,5590.0
2021,4,4,58,5380.0
2021,4,4,58,5630.0
2021,4,4,58,5519.0
2021,4,4,58,5585.0
2021,4,4,58,5900.0
2021,4,4,58,5509.0
2021,4,4,58,5795.0
2021,4,4,58,5602.0
2021,4,4,58,5833.0
2021,5,4,58,5920.0
2021,5,4,58,4700.0
2021,6,4,58,5709.0
2021,1,4,58,5204.0
2021,1,4,58,5525.0
2021,1,4,58,5525.0
2021,1,4,58,5356.0
2021,1,4,58,5392.0
2021,1,4,58,4421.5
2021,1,4,58,5001.0
2021,1,4,58,5438.0
2021,1,4,58,5570.0
2021,1,4,58,5662.0
2021,1,4,58,5681.0
2021,1,4,58,5950.0
2021,2,4,58,5474.0
2021,2,4,58,5633.0
2021,2,4,58,4421.5
2021,2,4,58,5391.0
2021,2,4,58,5840.0
2021,2,4,58,6100.0
2021,2,4,58,5414.0
2021,2,4,58,4421.5
2021,2,4,58,5723.0
2021,2,4,58,5795.0
2021,2,4,58,5842.0
2021,2,4,58,5289.0
2021,2,4,58,5567.0
2021,2,4,58,5673.0
2021,2,4,58,5651.0
2021,2,4,58,5744.0
2021,3,4,58,5696.0
2021,3,4,58,5716.0
2021,3,4,58,5705.0
2021,3,4,58,5670.0
2021,3,4,58,5741.0
2021,3,4,58,5536.0
2021,3,4,58,5889.0
2021,3,4,58,5739.0
2021,3,4,58,5526.0
2021,3,4,58,5680.0
2021,3,4,58,5493.0
2021,3,4,58,5796.0
2021,3,4,58,5563.0
2021,4,4,58,5408.0
2021,4,4,58,5485.0
2021,4,4,58,4687.0
2021,4,4,58,5198.0
2021,4,4,58,5470.0
2021,4,4,58,5809.0
2021,4,4,58,5525.0
2021,4,4,58,6769.5
2021,4,4,58,5618.0
2021,4,4,58,5721.0
2021,4,4,58,5643.0
2021,4,4,58,5460.0
2021,4,4,58,5509.0
2021,5,4,58,5272.0
2021,5,4,58,4685.0
2021,5,4,58,5325.0
2021,5,4,58,5001.0
2021,1,4,58,5416.0
2021,1,4,58,5456.0
2021,1,4,58,5605.0
2021,1,4,58,5712.0
2021,1,4,58,5589.0
2021,1,4,58,5810.0
2021,1,4,58,5885.0
2021,1,4,58,4579.0
2021,1,4,58,5702.0
2021,1,4,58,5959.0
2021,1,4,58,5804.0
2021,1,4,58,5874.0
2021,1,4,58,5160.0
2021,1,4,58,5600.0
2021,1,4,58,5415.0
2021,1,4,58,5908.0
2021,2,4,58,5745.0
2021,2,4,58,5744.0
2021,2,4,58,5139.0
2021,2,4,58,5564.0
2021,2,4,58,5739.0
2021,2,4,58,5833.0
2021,2,4,58,5869.0
2021,2,4,58,5981.0
2021,2,4,58,6044.0
2021,2,4,58,6069.0
2021,2,4,58,6213.0
2021,2,4,58,6332.0
2021,2,4,58,6159.0
2021,3,4,58,6213.0
2021,3,4,58,6124.0
2021,3,4,58,6029.0
2021,3,4,58,6047.0
2021,3,4,58,5611.0
2021,3,4,58,6056.0
2021,3,4,58,5798.0
2021,3,4,58,5727.0
2021,3,4,58,5597.0
2021,3,4,58,5637.0
2021,3,4,58,5398.0
2021,3,4,58,5343.0
2021,3,4,58,5413.0
2021,3,4,58,5413.0
2021,4,4,58,5382.0
2021,4,4,58,5565.0
2021,4,4,58,5221.0
2021,4,4,58,5445.0
2021,4,4,58,5352.0
2021,4,4,58,5484.0
2021,4,4,58,5483.0
2021,4,4,58,5586.0
2021,4,4,58,5317.0
2021,5,4,58,5213.0
2021,5,4,58,4810.0
2021,5,4,58,5010.0
2021,6,4,58,5261.0
2021,6,4,58,5411.0
2021,1,4,58,5557.0
2021,1,4,58,5425.0
2021,1,4,58,5707.0
2021,1,4,58,5846.0
2021,1,4,58,5905.0
2021,1,4,58,5842.0
2021,1,4,58,4502.0
2021,2,4,58,5467.0
2021,2,4,58,5582.0
2021,1,4,74,6769.5
2021,1,4,57,4800.0
2021,1,4,46,4421.5
2021,1,4,57,4805.0
2021,1,4,57,4421.5
2021,1,4,67,5031.0
2021,1,4,67,6000.0
2021,1,4,67,5888.0
2021,1,4,67,5201.0
2021,1,4,67,5200.0
2021,1,4,67,5200.0
2021,1,4,67,5200.0
2021,1,4,67,5500.0
2021,1,4,67,5500.0
2021,2,4,67,5589.0
2021,2,4,67,5500.0
2021,2,4,67,5500.0
2021,2,4,67,5391.0
2021,2,4,67,5359.0
2021,3,4,67,5030.0
2021,3,4,67,5466.0
2021,3,4,67,5391.0
2021,1,4,51,5050.0
2021,1,4,51,5050.0
2021,1,4,51,4950.0
2021,1,4,51,5050.0
2021,1,4,51,4950.0
2021,1,4,51,5100.0
2021,1,4,51,4950.0
2021,1,4,51,5000.0
2021,1,4,51,5050.0
2021,1,4,51,5150.0
2021,1,4,51,5050.0
2021,1,4,51,5050.0
2021,1,4,51,5050.0
2021,1,4,51,5300.0
2021,1,4,51,5250.0
2021,1,4,51,5100.0
2021,1,4,51,5200.0
2021,1,4,51,5250.0
2021,1,4,51,5300.0
2021,1,4,51,5400.0
2021,1,4,51,5250.0
2021,1,4,51,5550.0
2021,2,4,51,5100.0
2021,2,4,51,5250.0
2021,2,4,51,5350.0
2021,2,4,51,5150.0
2021,2,4,51,5400.0
2021,2,4,51,5550.0
2021,2,4,51,5550.0
2021,2,4,51,5450.0
2021,2,4,51,5500.0
2021,2,4,51,5570.0
2021,2,4,51,5550.0
2021,2,4,51,5650.0
2021,2,4,51,5450.0
2021,2,4,51,5550.0
2021,2,4,51,5560.0
2021,2,4,51,5400.0
2021,2,4,51,5550.0
2021,2,4,51,5500.0
2021,2,4,51,5450.0
2021,2,4,51,5400.0
2021,2,4,51,5460.0
2021,2,4,51,5400.0
2021,2,4,51,5450.0
2021,3,4,51,5250.0
2021,3,4,51,5650.0
2021,3,4,51,5650.0
2021,3,4,51,5450.0
2021,3,4,51,5200.0
2021,3,4,51,5550.0
2021,3,4,51,5520.0
2021,3,4,51,5400.0
2021,3,4,51,5500.0
2021,3,4,51,5400.0
2021,3,4,51,5450.0
2021,3,4,51,5550.0
2021,3,4,51,5450.0
2021,3,4,51,5450.0
2021,3,4,51,5460.0
2021,3,4,51,5400.0
2021,3,4,51,5450.0
2021,3,4,51,5450.0
2021,3,4,51,5600.0
2021,3,4,51,5600.0
2021,3,4,51,5750.0
2021,3,4,51,5500.0
2021,3,4,51,5400.0
2021,4,4,51,5500.0
2021,4,4,51,5450.0
2021,4,4,51,5400.0
2021,4,4,51,5450.0
2021,4,4,51,6100.0
2021,4,4,51,5500.0
2021,4,4,51,6000.0
2021,4,4,51,6000.0
2021,4,4,51,6200.0
2021,4,4,51,6500.0
2021,4,4,51,6500.0
2021,4,4,51,6500.0
2021,4,4,51,6000.0
2021,4,4,51,6500.0
2021,4,4,51,6400.0
2021,1,4,66,4900.0
2021,1,4,66,5200.0
2021,1,4,66,4800.0
2021,1,4,66,5300.0
2021,1,4,66,5300.0
2021,1,4,66,6000.0
2021,1,4,66,5400.0
2021,1,4,66,4850.0
2021,1,4,66,5500.0
2021,1,4,66,6000.0
2021,1,4,66,5300.0
2021,1,4,66,5400.0
2021,1,4,66,5100.0
2021,1,4,66,5150.0
2021,1,4,66,5400.0
2021,2,4,66,5200.0
2021,2,4,66,5500.0
2021,2,4,66,5200.0
2021,2,4,66,5100.0
2021,2,4,66,6020.0
2021,2,4,66,5100.0
2021,2,4,66,5600.0
2021,2,4,66,5200.0
2021,2,4,66,5525.0
2021,2,4,66,5850.0
2021,2,4,66,6200.0
2021,2,4,66,5700.0
2021,2,4,66,5450.0
2021,2,4,66,5500.0
2021,2,4,66,5270.0
2021,2,4,66,5250.0
2021,3,4,66,6300.0
2021,3,4,66,5315.0
2021,3,4,66,5350.0
2021,3,4,66,5350.0
2021,3,4,66,6769.5
2021,3,4,66,5300.0
2021,3,4,66,4421.5
2021,3,4,66,6769.5
2021,3,4,66,5765.0
2021,4,4,66,6769.5
2021,4,4,66,5600.0
2021,4,4,66,5850.0
2021,6,4,66,5700.0
2021,6,4,66,6000.0
2021,1,4,46,6769.5
2021,1,4,46,6769.5
2021,1,4,46,6769.5
2021,1,4,46,6769.5
2021,1,4,46,5320.0
2021,1,4,46,6769.5
2021,1,4,46,6769.5
2021,2,4,46,5320.0
2021,2,4,46,5320.0
2021,1,3,65,4500.0
2021,2,3,65,5000.0
2021,2,3,65,5000.0
2021,3,3,65,4500.0
2021,3,3,65,4421.5
2021,4,3,65,5000.0
2021,2,3,75,5350.0
2021,2,3,75,5000.0
2021,2,3,75,4421.5
2021,3,3,75,5500.0
2021,3,3,75,5500.0
2021,4,3,75,5800.0
2021,5,3,75,5000.0
2021,2,3,57,5300.0
2021,2,3,57,5000.0
2021,3,3,57,5300.0
2021,3,3,57,5500.0
2021,3,3,57,5500.0
2021,3,3,57,5600.0
2021,3,3,57,5500.0
2021,3,3,57,5500.0
2021,3,3,57,5500.0
2021,3,3,57,5500.0
2021,3,3,57,5500.0
2021,3,3,57,5500.0
2021,3,3,57,5600.0
2021,3,3,57,5600.0
2021,3,3,57,5000.0
2021,3,3,57,5500.0
2021,4,3,57,5500.0
2021,2,3,57,5730.0
2021,2,3,57,4500.0
2021,2,3,57,5615.0
2021,2,3,57,5615.0
2021,2,3,57,5615.0
2021,2,3,57,5795.0
2021,2,3,57,5505.0
2021,2,3,57,5400.0
2021,2,3,57,5845.0
2021,2,3,57,5805.0
2021,2,3,57,5800.0
2021,2,3,57,5100.0
2021,2,3,57,5000.0
2021,3,3,57,5400.0
2021,3,3,57,5900.0
2021,3,3,57,6305.0
2021,3,3,57,5600.0
2021,3,3,57,5800.0
2021,4,3,57,6050.0
2021,5,3,57,5000.0
2021,5,3,57,6200.0
2021,5,3,57,6225.0
2021,1,3,50,4570.0
2021,1,3,50,4510.0
2021,1,3,50,4591.0
2021,1,3,50,4495.0
2021,1,3,50,4445.0
2021,1,3,50,4460.0
2021,1,3,50,4421.5
2021,1,3,50,4421.5
2021,1,3,50,4421.5
2021,1,3,50,4421.5
2021,1,3,50,4421.5
2021,1,3,50,4490.0
2021,1,3,50,4421.5
2021,1,3,50,5302.0
2021,1,3,50,5278.0
2021,1,3,50,5100.0
2021,1,3,50,5030.0
2021,1,3,50,5295.0
2021,1,3,50,4421.5
2021,1,3,50,5120.0
2021,1,3,50,4421.5
2021,1,3,50,4500.0
2021,2,3,50,4421.5
2021,2,3,50,5282.0
2021,3,3,50,5300.0
2021,3,3,50,5581.0
2021,1,3,50,4600.0
2021,1,3,50,4600.0
2021,1,3,50,5000.0
2021,1,3,50,5000.0
2021,1,3,50,5200.0
2021,1,3,50,5000.0
2021,1,3,50,4900.0
2021,1,3,50,5225.0
2021,2,3,50,5375.0
2021,2,3,50,4700.0
2021,2,3,50,5275.0
2021,2,3,50,5250.0
2021,2,3,50,5000.0
2021,2,3,50,5000.0
2021,2,3,50,5000.0
2021,2,3,50,5000.0
2021,2,3,50,5000.0
2021,2,3,50,5000.0
2021,2,3,50,5000.0
2021,3,3,50,5400.0
2021,3,3,50,5300.0
2021,3,3,50,5300.0
2021,4,3,50,5200.0
2021,4,3,50,5300.0
2021,1,3,50,5300.0
2021,1,3,50,5250.0
2021,1,3,50,5250.0
2021,1,3,50,5400.0
2021,1,3,50,5500.0
2021,1,3,50,5300.0
2021,1,3,50,5350.0
2021,1,3,50,5400.0
2021,1,3,50,5500.0
2021,1,3,50,5350.0
2021,1,3,50,5300.0
2021,1,3,50,5300.0
2021,1,3,50,5300.0
2021,1,3,50,5250.0
2021,1,3,50,5400.0
2021,1,3,50,5400.0
2021,1,3,50,5350.0
2021,1,3,50,5400.0
2021,1,3,50,5350.0
2021,1,3,50,5400.0
2021,1,3,50,5350.0
2021,1,3,50,5200.0
2021,2,3,50,5400.0
2021,2,3,50,5375.0
2021,2,3,50,5400.0
2021,2,3,50,5400.0
2021,2,3,50,5300.0
2021,2,3,50,5450.0
2021,2,3,50,5300.0
2021,2,3,50,5600.0
2021,2,3,50,5350.0
2021,2,3,50,5350.0
2021,2,3,50,5400.0
2021,2,3,50,5300.0
2021,2,3,50,5400.0
2021,2,3,50,5350.0
2021,2,3,50,5450.0
2021,2,3,50,5600.0
2021,2,3,50,5450.0
2021,2,3,50,5500.0
2021,2,3,50,5500.0
2021,2,3,50,5450.0
2021,2,3,50,5400.0
2021,2,3,50,5450.0
2021,3,3,50,5350.0
2021,3,3,50,5400.0
2021,3,3,50,5300.0
2021,3,3,50,5500.0
2021,3,3,50,5500.0
2021,3,3,50,5500.0
2021,3,3,50,5400.0
2021,3,3,50,5400.0
2021,3,3,50,5600.0
2021,3,3,50,5900.0
2021,3,3,50,5500.0
2021,3,3,50,5900.0
2021,3,3,50,6000.0
2021,3,3,50,5950.0
2021,3,3,50,5900.0
2021,3,3,50,5850.0
2021,3,3,50,6000.0
2021,3,3,50,6000.0
2021,3,3,50,5950.0
2021,3,3,50,5960.0
2021,3,3,50,5950.0
2021,3,3,50,5850.0
2021,3,3,50,5500.0
2021,4,3,50,5850.0
2021,4,3,50,5950.0
2021,4,3,50,5950.0
2021,4,3,50,6000.0
2021,4,3,50,5950.0
2021,4,3,50,5500.0
2021,4,3,50,5900.0
2021,4,3,50,5850.0
2021,4,3,50,5850.0
2021,4,3,50,5800.0
2021,4,3,50,5850.0
2021,4,3,50,5850.0
2021,4,3,50,5850.0
2021,4,3,50,5780.0
2021,4,3,50,6000.0
2021,4,3,50,5400.0
2021,4,3,50,5400.0
2021,4,3,50,5600.0
2021,4,3,50,5650.0
2021,5,3,50,6000.0
2021,5,3,50,5325.0
2021,5,3,50,5500.0
2021,5,3,50,5400.0
2021,5,3,50,5400.0
2021,5,3,50,5400.0
2021,5,3,50,5200.0
2021,5,3,50,5150.0
2021,5,3,50,5650.0
2021,5,3,50,5800.0
2021,1,3,50,5553.0
2021,1,3,50,5553.0
2021,1,3,50,5559.0
2021,1,3,50,5559.0
2021,1,3,50,5559.0
2021,1,3,50,5587.0
2021,1,3,50,5587.0
2021,1,3,50,5587.0
2021,1,3,50,5587.0
2021,1,3,50,5587.0
2021,1,3,50,5587.0
2021,2,3,50,5300.0
2021,2,3,50,5712.0
2021,2,3,50,5805.0
2021,2,3,50,5675.0
2021,2,3,50,5335.0
2021,2,3,50,5468.0
2021,2,3,50,5400.0
2021,2,3,50,5518.0
2021,2,3,50,5430.0
2021,2,3,50,5575.0
2021,2,3,50,5610.0
2021,2,3,50,5753.0
2021,2,3,50,5190.0
2021,2,3,50,5505.0
2021,2,3,50,5190.0
2021,2,3,50,5723.0
2021,2,3,50,5607.0
2021,2,3,50,5695.0
2021,2,3,50,5834.0
2021,2,3,50,6769.5
2021,3,3,50,6445.0
2021,3,3,50,4900.0
2021,3,3,50,6062.0
2021,3,3,50,6211.0
2021,3,3,50,6161.0
2021,3,3,50,6150.0
2021,3,3,50,6769.5
2021,3,3,50,6769.5
2021,3,3,50,6065.0
2021,3,3,50,6769.5
2021,3,3,50,6210.0
2021,3,3,50,6175.0
2021,3,3,50,6769.5
2021,4,3,50,6769.5
2021,4,3,50,6187.0
2021,4,3,50,6175.0
2021,4,3,50,5750.0
2021,4,3,50,5879.0
2021,4,3,50,5862.0
2021,4,3,50,5843.0
2021,4,3,50,6175.0
2021,4,3,50,5222.0
2021,5,3,50,5075.0
2021,5,3,50,6769.5
2021,5,3,50,5200.0
2021,5,3,50,5300.0
2021,6,3,50,5300.0
2021,6,3,50,5300.0
2021,1,3,39,5700.0
2021,1,3,39,5750.0
2021,1,3,39,5800.0
2021,1,3,39,5960.0
2021,1,3,39,5825.0
2021,2,3,39,5800.0
2021,2,3,39,5821.0
2021,2,3,57,5800.0
2021,2,3,57,5950.0
2021,2,3,57,6000.0
2021,2,3,57,5950.0
2021,2,3,57,5900.0
2021,2,3,57,6021.0
2021,2,3,57,6050.0
2021,2,3,57,6025.0
2021,3,3,57,5900.0
2021,3,3,57,6275.0
2021,3,3,57,6275.0
2021,3,3,57,6275.0
2021,2,3,57,5810.0
2021,2,3,57,5825.0
2021,2,3,57,6000.0
2021,2,3,57,6000.0
2021,2,3,57,6075.0
2021,2,3,57,5500.0
2021,2,3,57,6225.0
2021,2,3,57,5975.0
2021,2,3,57,6100.0
2021,2,3,57,6125.0
2021,2,3,57,6230.0
2021,2,3,57,6125.0
2021,2,3,57,5925.0
2021,3,3,57,5925.0
2021,3,3,57,6000.0
2021,1,3,50,5696.0
2021,1,3,50,5635.0
2021,1,3,50,5646.0
2021,1,3,50,5438.0
2021,1,3,50,5696.0
2021,1,3,50,5410.0
2021,1,3,50,5713.0
2021,1,3,50,5713.0
2021,1,3,50,5713.0
2021,1,3,50,5440.0
2021,1,3,50,5950.0
2021,1,3,50,5940.0
2021,1,3,50,5930.0
2021,1,3,50,5940.0
2021,1,3,50,5940.0
2021,1,3,50,5930.0
2021,1,3,50,5830.0
2021,2,3,50,5805.0
2021,2,3,50,5930.0
2021,2,3,50,5750.0
2021,2,3,50,5930.0
2021,2,3,50,5900.0
2021,2,3,50,5950.0
2021,2,3,50,5830.0
2021,2,3,50,5730.0
2021,2,3,50,5970.0
2021,2,3,50,5930.0
2021,2,3,50,5850.0
2021,2,3,50,6005.0
2021,2,3,50,5900.0
2021,2,3,50,6000.0
2021,2,3,50,5860.0
2021,2,3,50,6000.0
2021,2,3,50,6000.0
2021,2,3,50,6000.0
2021,2,3,50,5975.0
2021,2,3,50,5910.0
2021,3,3,50,6080.0
2021,3,3,50,6240.0
2021,3,3,50,6050.0
2021,3,3,50,6070.0
2021,3,3,50,6240.0
2021,3,3,50,6090.0
2021,3,3,50,6240.0
2021,3,3,50,6070.0
2021,3,3,50,6145.0
2021,3,3,50,6210.0
2021,3,3,50,6050.0
2021,3,3,50,5950.0
2021,3,3,50,6000.0
2021,3,3,50,5950.0
2021,3,3,50,5950.0
2021,3,3,50,6000.0
2021,3,3,57,6100.0
2021,1,3,65,5005.0
2021,1,3,65,5150.0
2021,1,3,65,5050.0
2021,1,3,65,5430.0
2021,1,3,65,5430.0
2021,1,3,65,5520.0
2021,1,3,65,5350.0
2021,1,3,65,5520.0
2021,1,3,65,5570.0
2021,1,3,65,5520.0
2021,1,3,65,5570.0
2021,1,3,65,5705.0
2021,1,3,65,5700.0
2021,1,3,65,5570.0
2021,1,3,65,5570.0
2021,1,3,65,5500.0
2021,2,3,65,5750.0
2021,2,3,65,5705.0
2021,2,3,65,5685.0
2021,2,3,65,5775.0
2021,2,3,65,5925.0
2021,2,3,65,6000.0
2021,2,3,65,5750.0
2021,2,3,65,5815.0
2021,2,3,65,5145.0
2021,2,3,65,5705.0
2021,2,3,65,5815.0
2021,2,3,65,5705.0
2021,2,3,65,5900.0
2021,2,3,65,5850.0
2021,2,3,65,5890.0
2021,3,3,65,5775.0
2021,3,3,65,5715.0
2021,3,3,65,5640.0
2021,3,3,65,5785.0
2021,3,3,65,5900.0
2021,3,3,65,5900.0
2021,3,3,65,5805.0
2021,3,3,65,5825.0
2021,3,3,65,5825.0
2021,3,3,65,5845.0
2021,3,3,65,5575.0
2021,3,3,65,5475.0
2021,3,3,65,5300.0
2021,3,3,65,5350.0
2021,3,3,65,5150.0
2021,3,3,65,5500.0
2021,3,3,65,5705.0
2021,3,3,65,5605.0
2021,4,3,65,5210.0
2021,4,3,65,6000.0
2021,4,3,65,5530.0
2021,4,3,65,5335.0
2021,2,3,57,5925.0
2021,2,3,57,5851.0
2021,2,3,57,5864.0
2021,2,3,57,5950.0
2021,2,3,57,6028.0
2021,2,3,57,5900.0
2021,2,3,57,5310.0
2021,2,3,57,5900.0
2021,2,3,57,6037.0
2021,2,3,57,5970.0
2021,2,3,57,6325.0
2021,2,3,57,6065.0
2021,2,3,57,6100.0
2021,2,3,57,5778.0
2021,2,3,57,5787.0
2021,2,3,57,5750.0
2021,2,3,57,5828.0
2021,2,3,57,5842.0
2021,3,3,57,5990.0
2021,3,3,57,6001.0
2021,3,3,57,5900.0
2021,3,3,57,6769.5
2021,3,3,57,5820.0
2021,3,3,57,6322.0
2021,3,3,57,6712.0
2021,3,3,57,6769.5
2021,3,3,57,6769.5
2021,3,3,57,6769.5
2021,3,3,57,6769.5
2021,3,3,57,5400.0
2021,3,3,57,5854.0
2021,3,3,57,6593.0
2021,3,3,57,6741.0
2021,3,3,57,5200.0
2021,3,3,57,5200.0
2021,3,3,57,6624.0
2021,3,3,57,5215.0
2021,4,3,57,6680.0
2021,4,3,57,6769.5
2021,4,3,57,6769.5
2021,4,3,57,6769.5
2021,4,3,57,6300.0
2021,4,3,57,6769.5
2021,4,3,57,6345.0
2021,4,3,57,6769.5
2021,4,3,57,5220.0
2021,4,3,57,5150.0
2021,4,3,57,5150.0
2021,5,3,57,5000.0
2021,5,3,57,5550.0
2021,1,3,50,5553.0
2021,1,3,50,5553.0
2021,1,3,50,5525.0
2021,1,3,50,5550.0
2021,1,3,50,5400.0
2021,1,3,50,5555.0
2021,1,3,50,5570.0
2021,1,3,50,5615.0
2021,1,3,50,5615.0
2021,1,3,50,5604.0
2021,1,3,50,5620.0
2021,1,3,50,5615.0
2021,1,3,50,5600.0
2021,1,3,50,5700.0
2021,1,3,50,5750.0
2021,1,3,50,5725.0
2021,1,3,50,5740.0
2021,1,3,50,5390.0
2021,2,3,50,5615.0
2021,2,3,50,5610.0
2021,2,3,50,5585.0
2021,2,3,50,5655.0
2021,2,3,50,5690.0
2021,2,3,50,5760.0
2021,2,3,50,5780.0
2021,2,3,50,5765.0
2021,2,3,50,5800.0
2021,2,3,50,5630.0
2021,2,3,50,5760.0
2021,2,3,50,5760.0
2021,2,3,50,5800.0
2021,2,3,50,5740.0
2021,2,3,50,5620.0
2021,2,3,50,5980.0
2021,2,3,50,5825.0
2021,2,3,50,5745.0
2021,2,3,50,5810.0
2021,2,3,50,5675.0
2021,3,3,50,5775.0
2021,3,3,50,5590.0
2021,3,3,50,5400.0
2021,3,3,50,5615.0
2021,3,3,50,5605.0
2021,3,3,50,5645.0
2021,3,3,50,5270.0
2021,3,3,50,5530.0
2021,3,3,50,5200.0
2021,3,3,50,5690.0
2021,3,3,50,5215.0
2021,3,3,50,5100.0
2021,3,3,50,5550.0
2021,3,3,50,5595.0
2021,3,3,50,5500.0
2021,3,3,50,4550.0
2021,5,3,50,5000.0
2021,5,3,50,5000.0
2021,5,3,50,5020.0
2021,5,3,50,5500.0
2021,5,3,50,5120.0
2021,5,3,50,5000.0
2021,5,3,50,5000.0
2021,5,3,50,5000.0
2021,5,3,50,5000.0
2021,5,3,50,5000.0
2021,5,3,50,4900.0
2021,5,3,50,5020.0
2021,5,3,50,5030.0
2021,5,3,50,4990.0
2021,5,3,50,5000.0
2021,6,3,50,5040.0
2021,6,3,50,5080.0
2021,6,3,50,5000.0
2021,2,3,57,5500.0
2021,2,3,57,5650.0
2021,2,3,57,5800.0
2021,2,3,57,6000.0
2021,2,3,57,5571.0
2021,2,3,57,5700.0
2021,2,3,57,5800.0
2021,2,3,57,6000.0
2021,2,3,57,5800.0
2021,3,3,57,5900.0
2021,3,3,57,5600.0
2021,3,3,57,5900.0
2021,3,3,57,5625.0
2021,3,3,57,5650.0
2021,3,3,57,5850.0
2021,3,3,57,5850.0
2021,3,3,57,5800.0
2021,3,3,57,5400.0
2021,3,3,57,5810.0
2021,3,3,57,6000.0
2021,3,3,57,5850.0
2021,3,3,57,5950.0
2021,3,3,57,5850.0
2021,3,3,57,6000.0
2021,3,3,57,5700.0
2021,4,3,57,5700.0
2021,4,3,57,6000.0
2021,4,3,57,6000.0
2021,4,3,57,6000.0
2021,4,3,57,4421.5
2021,4,3,57,5000.0
2021,5,3,57,5000.0
2021,5,3,57,6200.0
2021,5,3,57,4900.0
2021,5,3,57,6200.0
2021,5,3,57,5945.0
2021,5,3,57,6045.0
2021,5,3,57,6100.0
2021,5,3,57,6200.0
2021,5,3,57,6400.0
2021,1,3,86,6050.0
2021,1,3,86,6769.5
2021,2,3,86,4800.0
2021,2,3,86,6769.5
2021,2,3,86,6769.5
2021,2,3,86,6769.5
2021,2,3,86,6769.5
2021,2,3,86,6769.5
2021,2,3,86,6769.5
2021,2,3,86,6000.0
2021,2,3,86,6300.0
2021,2,3,86,5300.0
2021,2,3,86,5200.0
2021,3,3,86,5500.0
2021,3,3,86,5600.0
2021,3,3,86,5800.0
2021,3,3,86,5800.0
2021,3,3,86,5900.0
2021,3,3,86,6500.0
2021,2,3,75,6769.5
2021,2,3,75,6700.0
2021,2,3,75,6500.0
2021,2,3,75,6769.5
